IBOV;;CDB;puCdb;;PETR36;puPet;;CPLD26;puCp;;TAEE26;puTae;;ITSA24;puIt;;Selic2026;puSelic26;;Selic2028;puSelic28;;Pre2024Primeiro;pu24p;;Pre2024Segundo;pu24s;;Ipca2026;puIpca26;;;;
-0,023191992;;0,000507881;6923,57535;;0,000443535;891,4661151;;-0,004799277;960,1010545;;-0,006685951;1075,103351;;0,000504943;915,91567;;0,000532997;12149,63176;;0,000497785;12109,91692;;0,000803276;858,685049;;0,000591341;818,13857;;-0,001345861;3185,44;;;;
-0,006830529;;0,00050788;6927,0917;;0,000634578;891,8615116;;0,001897654;955,4932638;;0,003570721;1067,915262;;0,00103516;916,3781551;;0,000551081;12156,10748;;0,000525042;12115,94505;;0,001425147;857,948218;;0,002528114;816,04353;;0,002097083;3203,58;;;;
0,00066472;;0,00050788;6930,60983;;0,000476163;892,4274672;;-0,003395777;957,3064592;;-0,003014343;1071,728489;;0,000905264;917,326753;;0,000567153;12162,80647;;0,000498794;12122,30643;;0,00107242;859,975551;;0,001574335;819,278126;;0,006708562;3180,12;;;;
-0,007230987;;0,000507881;6934,12975;;0,000554196;892,8524086;;0,000145877;954,0556602;;0,002128208;1068,497932;;0,001248015;918,1571756;;0,000532994;12169,70464;;0,000519994;12128,35297;;0,00037665;859,310234;;0,000475384;818,131522;;-0,000986313;3175,84;;;;
0,022135554;;0,000507881;6937,65146;;0,000584707;893,3472237;;0,004791906;954,1948353;;0,007741842;1070,771918;;0,000726812;919,3030493;;0,000528975;12176,19102;;0,000530089;12134,65964;;0,000477372;860,000497;;0,000127021;818,615317;;-0,002074553;3182,5;;;;
0,055429671;;0,000507881;6941,17496;;0,000636301;893,8695696;;0,000996555;958,7672474;;0,001559333;1079,061665;;0,00062119;919,9712097;;0,000540025;12182,63193;;0,00054725;12141,09209;;0,000390638;861,226124;;-4,42751E-05;820,68487;;0,001934848;3203,85;;;;
0,000718053;;0,000507881;6944,70025;;0,00058757;894,4383397;;-3,06E-05;959,722712;;-0,000119388;1080,744281;;0,000644661;920,542687;;0,000556095;12189,21085;;0,000610844;12147,73631;;0,000170836;862,14972;;-9,82788E-05;821,976903;;-0,002646685;3200,69;;;;
0,00833548;;0,000507881;6948,22733;;0,000573119;894,9638852;;0,000166209;959,6933315;;-0,001939654;1080,615253;;0,00060623;921,136125;;0,000532991;12195,98921;;0,000573487;12155,15668;;0,001075553;862,474449;;0,001520651;822,367658;;0,002656841;3194,05;;;;
0,00307825;;0,00050788;6951,7562;;0,000672043;895,4768063;;-0,003061566;959,8528411;;-0,004215417;1078,519234;;0,000433277;921,6945451;;0,000536003;12202,48956;;0,000573483;12162,12751;;-0,00054573;862,88617;;-0,001342739;822,472116;;-0,001165538;3200,23;;;;
-0,010065628;;0,00050788;6955,28686;;0,000596725;896,0786053;;-0,00201159;956,9141879;;-0,004303427;1073,972825;;0,000263516;922,0938939;;0,000553077;12209,03014;;0,000551276;12169,10229;;0,000549574;863,223246;;4,97313E-05;822,435701;;0,003025174;3191,76;;;;
-0,003861841;;0,000507881;6958,81931;;0,000568621;896,6133181;;-0,000798386;954,9892691;;-0,001593957;1069,351061;;0,000440318;922,3368802;;0,000570149;12215,78268;;0,000578522;12175,81082;;-0,000309494;863,370716;;-0,001128031;822,354873;;-0,001116594;3200,24;;;;
-0,009562165;;0,00050788;6962,35356;;0,000393795;897,1231514;;-0,001576384;954,2268193;;-0,002682389;1067,646561;;0,000648612;922,7430014;;0,000549055;12222,74749;;0,000615854;12182,8548;;0,000910494;864,299317;;0,001968149;823,605388;;0,001770437;3196,51;;;;
-0,004515969;;0,000507881;6965,8896;;0,00048256;897,4764337;;0,00085521;952,7225916;;0,000724782;1064,782718;;0,000693834;923,3415034;;0,0005601;12229,45845;;0,000584563;12190,35765;;0,00064301;863,827643;;0,000832808;822,499501;;0,000324162;3206,18;;;;
-0,019193937;;0,000507881;6969,42744;;0,000528162;897,9095201;;3,06E-05;953,5373694;;0,001071507;1065,554453;;0,000453172;923,982149;;0,000556081;12236,30818;;0,000583548;12197,48369;;9,54473E-05;864,30238;;-0,00029405;822,540405;;0,001040722;3202,6;;;;
0,013556983;;0,00050788;6972,96708;;0,000584277;898,3837622;;0,001690066;953,5665408;;0,004101949;1066,696202;;0,000490098;924,4008721;;0,000576161;12243,11255;;0,000556304;12204,60151;;0,000570086;864,034884;;0,000158386;821,612554;;0,001045866;3208,27;;;;
0,018637708;;0,00050788;6976,50851;;0,00056536;898,9086669;;-1,65E-05;955,1781311;;0,000660884;1071,071736;;0,000369438;924,8539195;;0,000565112;12250,16656;;0,000556302;12211,39098;;0,000770781;864,821583;;0,00068823;823,22961;;-0,000907957;3209,31;;;;
0,004594522;;0,00050788;6980,05174;;0,000519576;899,4168738;;-0,000281924;955,1624095;;-0,001255986;1071,77959;;0,000539192;925,195596;;0,000562096;12257,08927;;0,000583535;12218,1842;;3,8769E-05;865,377672;;-0,000366777;823,915202;;0,000320564;3212,65;;;;
0,00768885;;0,00050788;6983,59677;;0,000537907;899,8841895;;0,000292237;954,8931258;;-0,001180484;1070,43345;;0,000747216;925,6944543;;0,00055607;12263,97893;;0,000551253;12225,31394;;-0,000186832;865,46027;;-0,000638253;823,67293;;0,002482795;3216,01;;;;
0,023482765;;0,00050788;6987,1436;;0,000557476;900,3682432;;0,003014508;955,1721808;;0,002624766;1069,16982;;0,00044248;926,3861479;;0,000539001;12270,79856;;0,00053007;12232,05318;;3,14025E-05;865,953657;;-0,000400224;823,803388;;-0,001412123;3213,09;;;;
-0,032571261;;0,000507881;6990,69223;;0,000495212;900,8701767;;-0,002916518;958,0515548;;-0,004791788;1071,97614;;0,000336207;926,796055;;0,000548035;12277,41253;;0,000561336;12238,53702;;0,000752301;866,621118;;0,001291662;824,370354;;-0,002511227;3214,12;;;;
-0,01198183;;0,000507881;6994,24267;;0,000508148;901,3162987;;0,001131051;955,2573803;;0,002091991;1066,839457;;0,000553944;927,1076502;;0,00054201;12284,14098;;0,000525025;12245,40694;;0,000437518;866,654716;;0,000508107;824,067994;;0,002078225;3222,1;;;;
-0,016226394;;0,00050788;6997,79491;;0,000510343;901,7743005;;-0,002901386;956,337825;;-0,00447679;1069,071275;;0,000492727;927,6212162;;0,00052896;12290,79912;;0,000529059;12251,83609;;0,001016735;866,492797;;0,001972334;823,54203;;0,001075824;3217,55;;;;
0,016587944;;0,000507881;7001,34895;;0,000582958;902,2345144;;0,002188592;953,56312;;0,001698633;1064,285268;;0,000738749;928,0782798;;0,000520929;12297,30045;;0,000513931;12258,31804;;0,000481169;866,520007;;0,000623103;823,212429;;0,007690396;3209,47;;;;
-0,000898844;;0,00050788;7004,9048;;0,000563409;902,7604789;;0,001497392;955,6500808;;0,000572141;1066,093097;;0,00059828;928,7638964;;0,00051591;12303,70647;;0,000513931;12264,61797;;-8,42722E-05;867,171891;;-0,000627325;824,275741;;-0,000724334;3216,14;;;;
0,013132618;;0,00050788;7008,46245;;0,000604737;903,2691022;;0,006740621;957,081064;;0,008116012;1066,703053;;0,000666948;929,3195576;;0,000514906;12310,05408;;0,000530067;12270,92113;;0,000843723;867,551294;;0,001350622;824,694561;;0,000993211;3219,6;;;;
0,007671329;;0,000507881;7012,02191;;0,000600329;903,815342;;-0,000903666;963,5323847;;-0,000376574;1075,360428;;0,000583777;929,9393656;;0,000514906;12316,39261;;0,000545193;12277,42554;;-0,000472713;868,433364;;-0,001914728;826,321134;;-0,000721058;3244,36;;;;
-0,000173099;;0,000507881;7015,58318;;0,000553182;904,3579283;;-0,003066184;962,6616735;;-0,003916789;1074,955475;;0,000557349;930,4822432;;0,00050788;12322,73439;;0,000530065;12284,11911;;0,000287752;868,851227;;-0,000199895;826,836017;;-0,006047075;3242,01;;;;
0,01061774;;0,000507881;7019,14626;;0,000848385;904,8582032;;-0,001594403;959,7099754;;-0,000951048;1070,745101;;0,000552958;931,0008463;;0,00051591;12328,99286;;0,000545191;12290,6305;;0,000538165;868,778007;;0,000499442;826,317322;;3,10243E-06;3245,23;;;;
-0,023773731;;0,000507881;7022,71115;;0,000742408;905,6258715;;-0,006211485;958,1798105;;-0,007578674;1069,726771;;0,000478281;931,5156506;;0,000510891;12335,35351;;0,000497796;12297,33125;;-0,00519935;869,511015;;-0,011448431;827,433364;;-0,013151159;3242,89;;;;
0,00705551;;0,000507881;7026,27785;;0,000818342;906,2982156;;-0,000973475;952,2280908;;0,000150586;1061,61966;;0,000479069;931,9611766;;0,000511895;12341,65554;;0,000471578;12303,45281;;-0,002349819;869,099986;;-0,004473129;825,849054;;-0,006243516;3223,28;;;;
-0,022165856;;0,00050788;7029,84636;;0,000563272;907,0398774;;-0,002684526;951,3011201;;-0,001415107;1061,779525;;0,000528509;932,4076499;;0,000527955;12347,97317;;0,000487712;12309,25485;;0,002190081;869,350071;;0,003915358;825,683971;;0,01230924;3223,29;;;;
-0,033486185;;0,00050788;7033,41668;;0,001118212;907,5507879;;-0,015640148;948,7473277;;-0,020809117;1060,276994;;0,000130387;932,9004355;;0,000505873;12354,49234;;0,000466534;12315,25822;;-0,002671929;869,817925;;-0,004968775;826,096352;;-0,001387522;3180,9;;;;
0,022592299;;0,000507881;7036,98881;;5,88E-05;908,5656224;;-0,001289014;933,9087787;;-0,001820558;1038,213566;;0,000457666;933,0220736;;0,000504869;12360,74213;;0,000497795;12321,0037;;-0,000146139;865,295437;;-0,001929937;816,638845;;-0,006646826;3161,04;;;;
0,008112829;;0,00050788;7040,56276;;0,000618747;908,6190568;;0,009243904;932,7049574;;0,008669214;1036,323438;;0,000711578;933,4490862;;0,000504869;12366,98269;;0,000524016;12327,13704;;-0,001369844;863,262149;;-0,001482243;812,985914;;0,013102225;3199,95;;;;
-0,025852142;;0,00050788;7044,13852;;0,000381399;909,181262;;-0,006041484;941,3267927;;-0,007305524;1045,307548;;0,000530365;934,1133084;;0,000511895;12373,22639;;0,000540151;12333,59666;;0,001201247;865,152763;;0,002217181;816,169045;;-0,006296916;3195,51;;;;
-0,004846034;;0,000507881;7047,7161;;0,000486624;909,528023;;-0,002128055;935,6397822;;-0,000690473;1037,671028;;0,000515776;934,6087289;;0,000518921;12379,56018;;0,000493762;12340,25866;;-0,000617993;862,841136;;-0,001451669;812,113685;;0,000381774;3174,27;;;;
-0,007640847;;0,00050788;7051,2955;;0,000561007;909,9706208;;-0,002698584;933,6486891;;-0,00686278;1036,954544;;0,000520619;935,0907779;;0,000510891;12385,9842;;0,000445356;12346,35181;;-0,001480712;862,715041;;-0,003057356;810,546357;;-0,008699243;3215,86;;;;
0,008097224;;0,00050788;7054,87671;;0,000603698;910,481121;;0,000759845;931,12916;;0,001907596;1029,838153;;0,000615424;935,5776042;;0,000508884;12392,31209;;0,000524016;12351,85033;;0,003210977;861,533256;;0,004826169;809,34493;;0,00284315;3195,61;;;;
-0,006504892;;0,00050788;7058,45974;;0,000513321;911,0307769;;-0,006660862;931,8366736;;-0,007105283;1031,802669;;0,000503165;936,1533808;;0,000514906;12398,61833;;0,000497795;12358,3229;;-0,001074815;862,56817;;-0,002267822;811,139394;;-0,000975447;3196,83;;;;
-0,001743097;;0,00050788;7062,04459;;0,000382761;911,4984278;;-0,004558427;925,6298381;;-0,00347062;1024,471419;;0,000482523;936,6244204;;0,000508884;12405,00245;;0,000513931;12364,47481;;0,002383099;862,035109;;0,003123756;809,961888;;-0,003064634;3169,02;;;;
0,027427991;;0,000507881;7065,63126;;0,000635022;911,8473138;;0,006680072;921,4104217;;0,009619415;1020,915868;;0,00072562;937,0763629;;0,000510891;12411,31516;;0,000446361;12370,8293;;0,003737171;860,758683;;0,006421771;807,485546;;0,002875016;3178,03;;;;
-0,025524729;;0,000507881;7069,21976;;0,000460868;912,4263573;;-0,006744313;927,5655095;;-0,008222282;1030,736482;;0,000480065;937,7563241;;0,000511895;12417,65599;;0,000477623;12376,35116;;0,001035839;863,522559;;0,002391057;811,382608;;0,007425259;3174,93;;;;
-0,001768451;;0,00050788;7072,81008;;0,000642001;912,8468656;;0,003173419;921,3097171;;0,005981065;1022,261475;;0,000663679;938,206508;;0,000511895;12424,01252;;0,000492751;12382,26238;;-6,89104E-05;862,594432;;-0,000535689;809,542537;;0,001113241;3165,2;;;;
0,019540653;;0,000507881;7076,40222;;0,000704024;913,4329141;;0,012965482;924,2334191;;0,016226435;1028,375687;;0,000793495;938,8291761;;0,000453681;12430,37231;;0,000518975;12388,36376;;0,001976433;864,65008;;0,0027811;812,07135;;0,004979025;3174,3;;;;
0,014146555;;0,00050788;7079,99619;;0,000619233;914,0759927;;0,005200741;936,2165509;;0,010130075;1045,062558;;0,000719486;939,5741328;;0,000469738;12436,01173;;0,000487708;12394,79301;;-0,000981264;867,881425;;-0,001833348;817,286286;;-0,000982169;3197,87;;;;
-0,013806528;;0,000507881;7083,59198;;0,000613235;914,642019;;-0,003125093;941,0855709;;-0,004574841;1055,64912;;0,000503491;940,2501428;;0,000511895;12441,8534;;0,000436268;12400,83804;;0,000380549;868,78041;;-8,92086E-05;819,240464;;-0,000628459;3201,43;;;;
0,008978169;;0,00050788;7087,1896;;0,000717946;915,2029095;;0,003596278;938,1445906;;0,003513284;1050,819693;;0,000700837;940,7235507;;0,000517918;12448,22233;;0,00044635;12406,24813;;0,001984917;868,720542;;0,002842644;818,801606;;-0,002359761;3217,37;;;;
-0,022503778;;0,00050788;7090,78904;;0,000561769;915,8599753;;-0,004969853;941,5184194;;-0,006298287;1054,511521;;0,000462314;941,3828449;;0,000517918;12454,66948;;0,000398934;12411,78565;;0,000681664;870,43751;;0,000148682;821,078775;;-0,001660108;3214,21;;;;
0,007175855;;0,00050788;7094,39031;;0,000579663;916,3744773;;-0,001765222;936,8392117;;-0,005720473;1047,869905;;0,00055153;941,8180595;;0,000511895;12461,11997;;0,00043625;12416,73714;;0,000724818;869,583381;;0,00043621;819,573452;;0,004388474;3212,19;;;;
-0,010167981;;0,00050788;7097,99341;;0,000547451;916,9056658;;0,002181935;935,1854828;;0,001639653;1041,875593;;0,000555447;942,3375;;0,000511895;12467,49876;;0,000399923;12422,15394;;-0,001093274;869,9143;;-0,002812732;819,500339;;-0,0037749;3204,61;;;;
-0,016667635;;0,00050788;7101,59834;;0,000630824;917,4076264;;-0,000842069;937,2259966;;-0,002166342;1043,583907;;0,000552529;942,8609185;;0,000514906;12473,88081;;0,000493753;12427,12185;;-0,000296302;871,641008;;-0,002074828;821,829887;;-0,004795077;3199,29;;;;
0,002503689;;0,00050788;7105,2051;;0,000572641;917,9863496;;-0,004140909;936,4367877;;-0,006188241;1041,323147;;0,000539386;943,381876;;0,000511895;12480,30369;;0,000421101;12433,25778;;0,000461328;872,235174;;-0,000749991;821,952078;;-0,007511339;3213,33;;;;
-0,020211819;;0,000507881;7108,81369;;0,00044398;918,512026;;-0,006310843;932,5590879;;-0,008006828;1034,879189;;0,000488392;943,8907228;;0,000511895;12486,69229;;0,000421093;12438,49344;;0,002191409;872,867386;;0,003702537;822,310622;;0,004563683;3201,2;;;;
-0,017172506;;0,00050788;7112,42412;;0,000547284;918,9198269;;-0,002991928;926,6738536;;-0,004093005;1026,593088;;0,000488517;944,3517116;;0,000505873;12493,08416;;0,000426132;12443,7312;;8,02089E-07;871,913103;;-0,000958464;819,997683;;-0,001284493;3185,85;;;;
0,001962118;;0,000507881;7116,03638;;0,00049553;919,4227373;;-0,00146652;923,9013117;;0,000363556;1022,391237;;0,000494841;944,8130433;;0,000511895;12499,40407;;0,00037465;12449,03387;;0,000542619;871,654753;;0,000907081;818,296329;;-0,002997853;3161,92;;;;
-2,01E-05;;0,00050788;7119,65048;;0,000635761;919,8783392;;-0,000251793;922,5463922;;0,001631444;1022,762933;;0,000500381;945,2805759;;0,000511895;12505,80245;;0,000375641;12453,69789;;0,001693592;872,056872;;0,00416542;817,682614;;0,001802223;3176,35;;;;
-0,008463697;;0,000507881;7123,26641;;0,000477928;920,463162;;-0,004405255;922,3141016;;-0,004184906;1024,431514;;0,000320293;945,7535764;;0,000511895;12512,20411;;0,000416007;12458,37601;;0,000735094;873,967905;;0,001483339;820,710114;;0,007991264;3172,27;;;;
0,018281209;;0,00050788;7126,88418;;0,000433955;920,903077;;0,000498411;918,2510732;;0,001164102;1020,144365;;0,000604379;946,0564946;;0,000469739;12518,60904;;0,000499803;12463,55879;;0,001543685;873,968606;;0,002687199;819,923493;;-0,003679026;3162,76;;;;
0,020301403;;0,00050788;7130,50378;;0,000613896;921,3027076;;0,007518079;918,7087394;;0,007145967;1021,331917;;0,000738086;946,6282714;;0,000505873;12524,48952;;0,00050889;12469,78811;;0,001829479;874,442838;;0,00330122;820,66723;;0,00420172;3168,46;;;;
0,005337342;;0,00050788;7134,12522;;0,000580302;921,8682913;;0,002672511;925,6156643;;-0,001234434;1028,630321;;0,000791057;947,3269647;;0,000514906;12530,82532;;0,000509899;12476,13386;;0,000112845;875,923787;;-0,000922387;824,085654;;0,000300432;3193,78;;;;
0,001074125;;0,00050788;7137,7485;;0,000587501;922,4032537;;0,000597328;928,0893827;;0,004431255;1027,360545;;0,000563308;948,0763542;;0,000518921;12537,27752;;0,000504851;12482,49543;;0,000874921;876,567673;;0,001072402;825,308052;;0,001745736;3182,03;;;;
0,019963794;;0,00050788;7141,37362;;0,000613151;922,9451661;;0,00489973;928,6437562;;0,005013857;1031,913042;;0,000570527;948,6104136;;0,000536988;12543,78338;;0,000509899;12488,79723;;0,001487216;877,920817;;0,00283125;827,525819;;0,002089358;3195,4;;;;
-0,008746674;;0,000507881;7145,00058;;0,000504764;923,511071;;-0,001586224;933,19386;;-2,93E-05;1037,086906;;0,000587317;949,1516219;;0,000524943;12550,51924;;0,000525045;12495,16526;;0,000751074;879,526955;;0,001071939;830,257664;;0,00478709;3196,36;;;;
-0,001480237;;0,000507881;7148,62939;;0,000537809;923,9772266;;0,000111353;931,7136052;;0,001656166;1037,056524;;0,000682952;949,7090749;;0,000529961;12557,10755;;0,000514948;12501,72578;;0,000498716;879,626205;;0,000485375;829,491845;;-0,005052745;3201,94;;;;
0,015279561;;0,00050788;7152,26004;;0,000563915;924,47415;;0,010627906;931,8173545;;0,011616237;1038,774061;;0,000873234;950,3576806;;0,000508884;12563,76233;;0,000530093;12508,16351;;-0,000371511;880,395808;;-0,001979672;830,381394;;-0,002331889;3208,63;;;;
-0,004567687;;0,000507881;7155,89253;;0,000510464;924,9954745;;-0,000970648;941,7206222;;0,000191264;1050,840706;;0,00046391;951,1875652;;0,000539997;12570,15582;;0,000530092;12514,794;;-0,000946297;881,705147;;-0,002664933;832,732411;;-0,003337271;3223,99;;;;
-0,030593286;;0,00050788;7159,52687;;0,000546211;925,4676511;;0,000466203;940,8065426;;0,000462574;1051,041694;;0,000572462;951,6288311;;0,000511895;12576,94367;;0,000679515;12521,42799;;-0,000429817;882,367373;;-0,001090594;833,625049;;0,003097625;3207,7;;;;
-0,020771642;;0,00050788;7163,16305;;0,00045999;925,9731517;;-0,007267547;941,2451493;;-0,010077651;1051,527879;;0,000259406;952,1736021;;0,000533974;12583,38174;;0,000663335;12529,93649;;0,001078808;882,807424;;0,002127837;834,02967;;0,002353552;3200,22;;;;
0,011222445;;0,000507881;7166,80108;;0,000517394;926,39909;;-0,0051329;934,4046057;;-0,010592274;1040,930948;;0,000400684;952,4206018;;0,000514905;12590,10094;;0,000556326;12538,24803;;0,001305838;882,479451;;0,002725924;832,378565;;4,36552E-05;3189,54;;;;
0,021889162;;0,000507881;7170,44096;;0,000529766;926,8784033;;-0,000859111;929,6083999;;-0,004929989;1029,905123;;0,000628943;952,8022216;;0,000553042;12596,58365;;0,000518982;12545,22338;;0,000744274;881,644363;;0,001549194;830,160332;;0,004062873;3199,42;;;;
0,012281745;;0,000507881;7174,08269;;0,000641651;927,3694322;;0,003037425;928,8097626;;0,004126827;1024,827701;;0,001226595;953,4014797;;0,000526947;12603,55009;;0,000514945;12551,73412;;0,000360944;881,265417;;0,000728434;829,254964;;0,003819733;3206,95;;;;
0,001511326;;0,000507881;7177,72627;;0,000741761;927,9644795;;0,003406886;931,630953;;0,006672585;1029,056988;;9,72E-05;954,5709174;;0,000530961;12610,1915;;0,000509898;12558,19757;;0,000883306;882,216133;;0,001796909;831,019483;;0,006193502;3207,09;;;;
0,01546396;;0,000507881;7181,3717;;0,001196251;928,6528073;;-0,000826231;934,8049133;;0,000121052;1035,923458;;0,000580415;954,6637464;;0,000483796;12616,88702;;0,000442281;12564,60098;;0,001259968;883,368164;;0,002356398;833,284779;;-0,000888564;3220,12;;;;
0,015343072;;0,00050788;7185,01898;;0,000482676;929,763709;;0,007558835;934,0325489;;0,010012317;1036,048859;;0,001834103;955,2178479;;0,000495838;12622,99102;;0,000499806;12570,15806;;0,000566741;884,025632;;0,000324786;834,575699;;0,001073995;3232,42;;;;
-0,005980728;;0,00050788;7188,66811;;0,000866609;930,2124831;;0,006614046;941,0927473;;0,008952008;1046,422108;;-2,53E-05;956,9698159;;0,000492827;12629,24997;;0,000473564;12576,4407;;-0,000418191;884,344716;;-0,00186851;835,183632;;-0,001281878;3252,44;;;;
-0,008364905;;0,000507881;7192,31909;;0,000374109;931,0186139;;0,001066199;947,3171783;;0,003091251;1055,789687;;0,000322844;956,9455893;;0,000489816;12635,474;;0,000474572;12582,39644;;0,001020133;885,125863;;0,001791621;836,684381;;0,00546036;3249,55;;;;
-0,015275646;;0,00050788;7195,97193;;0,000589258;931,3669167;;-0,002263818;948,3272074;;-0,005066;1059,053398;;0,000181826;957,254533;;0,000483794;12641,66306;;0,000488702;12588,3677;;0,000696672;886,241093;;0,000684651;838,655942;;-0,007962383;3253,04;;;;
0,020406502;;0,000507881;7199,62662;;-0,000115368;931,9157319;;-0,005322026;946,1803674;;-0,008093941;1053,688233;;0,000228003;957,4285867;;0,00047175;12647,77902;;0,000525039;12594,51966;;0,000261602;886,743362;;-0,000120614;838,928326;;0,00984077;3248,87;;;;
0,006972123;;0,000507881;7203,28317;;0,000245132;931,8082188;;0,001848178;941,1447712;;0,000669579;1045,159743;;0,000409133;957,6468831;;0,000498847;12653,74562;;0,000509899;12601,13228;;0,00038531;886,372534;;-0,000796757;837,36078;;-0,003621096;3266,61;;;;
0,006256852;;0,00050788;7206,94158;;0,00028167;932,0366349;;-0,001896967;942,884174;;-0,00088367;1045,85956;;0,000206451;958,0386877;;0,000489814;12660,0579;;0,000525039;12607,55758;;0,00011476;887,276752;;-0,000353346;838,861013;;0,000736052;3240,6;;;;
-0,007800816;;0,00050788;7210,60184;;0,000118067;932,2991622;;-0,000234581;941,0955543;;-9,74E-05;1044,935366;;0,000485661;958,2364756;;0,000511895;12666,25898;;0,000503843;12614,17705;;0,000799145;887,894893;;0,001498748;839,43534;;0,004229185;3272,49;;;;
-0,002629403;;0,00050788;7214,26396;;0,000253478;932,4092359;;-0,006734523;940,8747911;;-0,010723144;1044,833589;;-0,000154059;958,7018536;;0,00051892;12672,74277;;0,000540179;12620,5326;;0,000933117;888,127168;;0,001465039;839,334092;;-0,002593962;3260,64;;;;
0,011472174;;0,00050788;7217,92794;;0,000396618;932,6455815;;-0,002454649;934,5384479;;-0,005348129;1033,629688;;0,000350478;958,5541569;;0,00052996;12679,31891;;0,000535132;12627,34995;;0,000317655;888,469372;;-4,13341E-05;838,665347;;-0,001229982;3263,04;;;;
0,010998867;;0,000507881;7221,59378;;0,000527011;933,0154853;;0,005745796;932,2444838;;0,007338883;1028,101703;;0,000475235;958,8901091;;0,000526949;12686,03845;;0,000509899;12634,10725;;9,01387E-05;888,571333;;-0,000922735;838,369008;;-0,000915964;3276,84;;;;
-0,000813678;;0,000507881;7225,26149;;0,000564671;933,5071944;;0,002797654;937,6009708;;0,001323371;1035,646822;;0,00102101;959,3458076;;0,000539995;12692,72334;;0,000514945;12640,54936;;0,000470052;889,28143;;0,00014226;839,625512;;-0,000582584;3268,34;;;;
-0,016284193;;0,00050788;7228,93106;;0,000573675;934,0343186;;-0,001165178;940,2240541;;-0,003541943;1037,017367;;0,000935775;960,3253089;;0,000514905;12699,57736;;0,000503843;12647,05855;;0,000707149;890,111234;;0,001224549;840,855596;;-0,000911202;3264,32;;;;
-0,000408658;;0,000507881;7232,60249;;0,000338521;934,570151;;-0,002831536;939,1285254;;-0,005759368;1033,344311;;0,000304686;961,2239578;;0,000502862;12706,11643;;0,000519991;12653,43068;;1,65817E-05;890,393982;;-0,000468187;840,82084;;0,001080928;3261,33;;;;
0,010301585;;0,00050788;7236,27579;;0,000510998;934,8865222;;0,000187876;936,4693491;;-0,00073175;1027,392901;;0,000757164;961,5168289;;0,000514905;12712,50586;;0,000514945;12660,01035;;9,92611E-05;890,474241;;-0,00086002;840,044985;;-0,005822122;3259,43;;;;
-0,011972095;;0,000507881;7239,95095;;0,000447262;935,3642477;;0,001609;936,6452893;;0,000668532;1026,641106;;0,000482359;962,2448548;;0,000523937;12719,05159;;0,000519991;12666,52956;;-0,000542102;890,89281;;-0,001979027;840,16449;;-0,000894786;3256,46;;;;
-0,017229787;;0,000507881;7243,62798;;0,000523306;935,7826004;;0,000375843;938,1523515;;0,001654875;1027,327448;;0,000879233;962,7090023;;0,000514905;12725,71557;;0,000509898;12673,11605;;0,000270108;891,522804;;0,00045768;841,193313;;0,005392051;3259,98;;;;
-0,014735887;;0,00050788;7247,30688;;0,000554037;936,2723014;;-0,001819318;938,5049491;;-0,001721996;1029,027547;;-2,17E-05;963,5554481;;0,000517915;12732,26811;;0,000524028;12679,57805;;0,001652955;891,537587;;0,002339809;840,799477;;0,001741636;3241;;;;
0,001927429;;0,00050788;7250,98764;;0,000563599;936,7910306;;-0,005667436;936,7975102;;-0,008436301;1027,255566;;0,000184454;963,5345116;;0,000511894;12738,86234;;0,000535129;12686,2225;;0,001331807;891,626082;;0,003277671;840,076373;;0,006123456;3238,1;;;;
-0,008228608;;0,00050788;7254,67027;;0,000427316;937,3190055;;0,002751844;931,48827;;0,005905406;1018,589329;;-0,00221428;963,7122398;;0,000511894;12745,38329;;0,000545221;12693,01127;;0,001452111;891,14273;;0,001378397;838,413839;;-0,003206144;3255,56;;;;
